timer_name,rank,measurement_id,duration_seconds
StridedWrite,0,7,0.00200097
StridedWrite,0,8,0.001990506
StridedWrite,0,9,0.002000618
StridedWrite,0,10,0.001992138
StridedWrite,0,11,0.001999402
StridedWrite,0,12,0.001999562
StridedWrite,0,13,0.001990858
StridedWrite,0,14,0.002000779
StridedWrite,0,15,0.001991947
StridedWrite,0,16,0.002002474
StridedWrite,0,17,0.002012874
StridedWrite,0,18,0.00199409
StridedWrite,0,19,0.001995403
StridedWrite,0,20,0.001990891
StridedWrite,0,21,0.001987435
StridedWrite,0,22,0.001996426
StridedWrite,0,23,0.001992235
StridedWrite,0,24,0.002006475
StridedWrite,0,25,0.001994954
StridedWrite,0,26,0.001997034
StridedWrite,0,27,0.001997579
StridedWrite,0,28,0.002002314
StridedWrite,0,29,0.001992426
StridedWrite,0,30,0.002002154
StridedWrite,0,31,0.002000458
StridedWrite,0,32,0.00199953
StridedWrite,0,33,0.00200417
StridedWrite,0,34,0.001996266
StridedWrite,0,35,0.001991051
StridedWrite,0,36,0.002001098
StridedWrite,0,37,0.00200177
StridedWrite,0,38,0.002003498
StridedWrite,0,39,0.00200209
StridedWrite,0,40,0.001999658
StridedWrite,0,41,0.001992042
StridedWrite,0,42,0.002000618
StridedWrite,0,43,0.002001066
StridedWrite,0,44,0.001998154
StridedWrite,0,45,0.001989802
StridedWrite,0,46,0.001996363
StridedWrite,0,47,0.001994602
StridedWrite,0,48,0.002002442
StridedWrite,0,49,0.002004714
FillHaloNUFFT2,0,0,0.00022617
FillHaloNUFFT2,0,1,0.000190971
FillHaloNUFFT2,0,2,0.000183387
FillHaloNUFFT2,0,3,0.000187674
FillHaloNUFFT2,0,4,0.000184219
FillHaloNUFFT2,0,5,0.000186619
FillHaloNUFFT2,0,6,0.000185531
FillHaloNUFFT2,0,7,0.000182331
FillHaloNUFFT2,0,8,0.000184091
FillHaloNUFFT2,0,9,0.000179899
FillHaloNUFFT2,0,10,0.000186779
FillHaloNUFFT2,0,11,0.000187931
FillHaloNUFFT2,0,12,0.000179995
FillHaloNUFFT2,0,13,0.000184891
FillHaloNUFFT2,0,14,0.000182811
FillHaloNUFFT2,0,15,0.000185755
FillHaloNUFFT2,0,16,0.000186907
FillHaloNUFFT2,0,17,0.000190267
FillHaloNUFFT2,0,18,0.000181659
FillHaloNUFFT2,0,19,0.000186299
FillHaloNUFFT2,0,20,0.000192923
FillHaloNUFFT2,0,21,0.000187227
FillHaloNUFFT2,0,22,0.000186139
FillHaloNUFFT2,0,23,0.000185435
FillHaloNUFFT2,0,24,0.000185467
GatherNUFFT2,0,0,0.041105261
GatherNUFFT2,0,1,0.035136654
GatherNUFFT2,0,2,0.035200557
GatherNUFFT2,0,3,0.035176909
GatherNUFFT2,0,4,0.035263978
GatherNUFFT2,0,5,0.035181422
GatherNUFFT2,0,6,0.035159565
GatherNUFFT2,0,7,0.035223723
GatherNUFFT2,0,8,0.035182284
GatherNUFFT2,0,9,0.035189005
GatherNUFFT2,0,10,0.035177197
GatherNUFFT2,0,11,0.035222731
GatherNUFFT2,0,12,0.035200587
GatherNUFFT2,0,13,0.035196525
GatherNUFFT2,0,14,0.035248554
GatherNUFFT2,0,15,0.035189388
GatherNUFFT2,0,16,0.035143183
GatherNUFFT2,0,17,0.035196877
GatherNUFFT2,0,18,0.035194028
GatherNUFFT2,0,19,0.035211627
GatherNUFFT2,0,20,0.035233996
GatherNUFFT2,0,21,0.035139917
GatherNUFFT2,0,22,0.035195595
GatherNUFFT2,0,23,0.035186284
GatherNUFFT2,0,24,0.035208429
gather,0,0,0.041096653
gather,0,1,0.035132398
gather,0,2,0.035196205
gather,0,3,0.035172717
gather,0,4,0.03525969
gather,0,5,0.035177198
gather,0,6,0.035155438
gather,0,7,0.035219531
gather,0,8,0.035178092
gather,0,9,0.035184813
gather,0,10,0.035173069
gather,0,11,0.035218507
gather,0,12,0.035196364
gather,0,13,0.035192333
gather,0,14,0.035244394
gather,0,15,0.0351851
gather,0,16,0.035138543
gather,0,17,0.035192717
gather,0,18,0.035189836
gather,0,19,0.035207467
gather,0,20,0.035228972
gather,0,21,0.035135757
gather,0,22,0.035191372
gather,0,23,0.035182092
gather,0,24,0.035204205
fillHalo,0,0,0.000159708
fillHalo,0,1,0.000162876
fillHalo,0,2,0.000163867
fillHalo,0,3,0.000163996
fillHalo,0,4,0.000163579
fillHalo,0,5,0.000160636
fillHalo,0,6,0.000165404
fillHalo,0,7,0.000162172
fillHalo,0,8,0.000157052
fillHalo,0,9,0.000160508
fillHalo,0,10,0.000163388
fillHalo,0,11,0.000161212
fillHalo,0,12,0.000159099
fillHalo,0,13,0.000164828
fillHalo,0,14,0.000161467
fillHalo,0,15,0.000163484
fillHalo,0,16,0.000162044
fillHalo,0,17,0.000165659
fillHalo,0,18,0.000158716
fillHalo,0,19,0.000167867
fillHalo,0,20,0.000161436
fillHalo,0,21,0.000158427
fillHalo,0,22,0.000161371
fillHalo,0,23,0.000164411
fillHalo,0,24,0.000158044
gatherKernel,0,0,0.040925938
gatherKernel,0,1,0.034962802
gatherKernel,0,2,0.03502565
gatherKernel,0,3,0.035002417
gatherKernel,0,4,0.035089391
gatherKernel,0,5,0.03500997
gatherKernel,0,6,0.034983443
gatherKernel,0,7,0.035051151
