grid,rho,tolerance,timer,run,time_s
192,10,1e-4,scatterTimerNUFFT1,0,0.122212001
192,10,1e-4,scatterTimerNUFFT1,1,0.113717887
192,10,1e-4,scatterTimerNUFFT1,2,0.113450694
192,10,1e-4,scatterTimerNUFFT1,3,0.114602248
192,10,1e-4,scatterTimerNUFFT1,4,0.115026557
192,10,1e-4,scatterTimerNUFFT1,5,0.115049757
192,10,1e-4,scatterTimerNUFFT1,6,0.114985437
192,10,1e-4,scatterTimerNUFFT1,7,0.114486123
192,10,1e-4,scatterTimerNUFFT1,8,0.11445454
192,10,1e-4,scatterTimerNUFFT1,9,0.114470764
192,10,1e-4,scatterTimerNUFFT1,10,0.115086332
192,10,1e-4,scatterTimerNUFFT1,11,0.115153913
192,10,1e-4,scatterTimerNUFFT1,12,0.115513232
192,10,1e-4,scatterTimerNUFFT1,13,0.115057916
192,10,1e-4,scatterTimerNUFFT1,14,0.115499472
192,10,1e-4,scatterTimerNUFFT1,15,0.115070268
192,10,1e-4,scatterTimerNUFFT1,16,0.114772869
192,10,1e-4,scatterTimerNUFFT1,17,0.114417229
192,10,1e-4,scatterTimerNUFFT1,18,0.114442283
192,10,1e-4,scatterTimerNUFFT1,19,0.114630056
192,10,1e-4,scatterTimerNUFFT1,20,0.114487243
192,10,1e-4,scatterTimerNUFFT1,21,0.114590248
192,10,1e-4,scatterTimerNUFFT1,22,0.114471564
192,10,1e-4,scatterTimerNUFFT1,23,0.114873921
192,10,1e-4,scatterTimerNUFFT1,24,0.115125658
192,10,1e-4,scatterKernel,0,0.120810981
192,10,1e-4,scatterKernel,1,0.112348099
192,10,1e-4,scatterKernel,2,0.112079978
192,10,1e-4,scatterKernel,3,0.113234156
192,10,1e-4,scatterKernel,4,0.113658498
192,10,1e-4,scatterKernel,5,0.113682304
192,10,1e-4,scatterKernel,6,0.113618338
192,10,1e-4,scatterKernel,7,0.113114064
192,10,1e-4,scatterKernel,8,0.113087408
192,10,1e-4,scatterKernel,9,0.113101711
192,10,1e-4,scatterKernel,10,0.113720192
192,10,1e-4,scatterKernel,11,0.113785213
192,10,1e-4,scatterKernel,12,0.114144084
192,10,1e-4,scatterKernel,13,0.113689504
192,10,1e-4,scatterKernel,14,0.114132597
192,10,1e-4,scatterKernel,15,0.113699263
192,10,1e-4,scatterKernel,16,0.113404552
192,10,1e-4,scatterKernel,17,0.113048177
192,10,1e-4,scatterKernel,18,0.113073776
192,10,1e-4,scatterKernel,19,0.113261292
192,10,1e-4,scatterKernel,20,0.113118383
192,10,1e-4,scatterKernel,21,0.113221324
192,10,1e-4,scatterKernel,22,0.113101456
192,10,1e-4,scatterKernel,23,0.113504901
192,10,1e-4,scatterKernel,24,0.113758463
192,10,1e-4,scatterKernelSort,0,0.04575413
192,10,1e-4,scatterKernelSort,1,0.038174265
192,10,1e-4,scatterKernelSort,2,0.037909535
192,10,1e-4,scatterKernelSort,3,0.038696299
192,10,1e-4,scatterKernelSort,4,0.038260535
192,10,1e-4,scatterKernelSort,5,0.038241847
192,10,1e-4,scatterKernelSort,6,0.038232727
192,10,1e-4,scatterKernelSort,7,0.038098363
192,10,1e-4,scatterKernelSort,8,0.038071388
192,10,1e-4,scatterKernelSort,9,0.038091451
192,10,1e-4,scatterKernelSort,10,0.038295958
192,10,1e-4,scatterKernelSort,11,0.038388947
192,10,1e-4,scatterKernelSort,12,0.03869214
192,10,1e-4,scatterKernelSort,13,0.038296054
192,10,1e-4,scatterKernelSort,14,0.038693995
192,10,1e-4,scatterKernelSort,15,0.038292886
192,10,1e-4,scatterKernelSort,16,0.038385811
192,10,1e-4,scatterKernelSort,17,0.038041629
192,10,1e-4,scatterKernelSort,18,0.038082171
192,10,1e-4,scatterKernelSort,19,0.038241207
192,10,1e-4,scatterKernelSort,20,0.038122266
192,10,1e-4,scatterKernelSort,21,0.038195223
192,10,1e-4,scatterKernelSort,22,0.038117339
192,10,1e-4,scatterKernelSort,23,0.038108922
192,10,1e-4,scatterKernelSort,24,0.038300342
192,10,1e-4,binSort,0,0.038935365
192,10,1e-4,binSort,1,0.038165273
192,10,1e-4,binSort,2,0.037900735
192,10,1e-4,binSort,3,0.038687627
192,10,1e-4,binSort,4,0.038251767
192,10,1e-4,binSort,5,0.038233399
192,10,1e-4,binSort,6,0.038224151
192,10,1e-4,binSort,7,0.038089531
192,10,1e-4,binSort,8,0.038062748
192,10,1e-4,binSort,9,0.038082875
192,10,1e-4,binSort,10,0.038287126
192,10,1e-4,binSort,11,0.038380147
192,10,1e-4,binSort,12,0.038683404
192,10,1e-4,binSort,13,0.038286934
192,10,1e-4,binSort,14,0.038685419
192,10,1e-4,binSort,15,0.038284214
192,10,1e-4,binSort,16,0.038377107
192,10,1e-4,binSort,17,0.038032637
192,10,1e-4,binSort,18,0.038073563
192,10,1e-4,binSort,19,0.038232631
192,10,1e-4,binSort,20,0.03811369
192,10,1e-4,binSort,21,0.038186616
192,10,1e-4,binSort,22,0.038108379
192,10,1e-4,binSort,23,0.038100154
192,10,1e-4,binSort,24,0.038291734
192,10,1e-4,binZero,0,0.000210426
192,10,1e-4,binZero,1,0.000201883
192,10,1e-4,binZero,2,0.000200634
192,10,1e-4,binZero,3,0.000199323
192,10,1e-4,binZero,4,0.000196411
192,10,1e-4,binZero,5,0.000198939
192,10,1e-4,binZero,6,0.000195579
192,10,1e-4,binZero,7,0.000196955
192,10,1e-4,binZero,8,0.000196027
192,10,1e-4,binZero,9,0.000202874
192,10,1e-4,binZero,10,0.000197819
192,10,1e-4,binZero,11,0.000193659
192,10,1e-4,binZero,12,0.000195227
192,10,1e-4,binZero,13,0.000200379
192,10,1e-4,binZero,14,0.000196827
192,10,1e-4,binZero,15,0.000192731
192,10,1e-4,binZero,16,0.000195387
192,10,1e-4,binZero,17,0.000194939
192,10,1e-4,binZero,18,0.000195291
192,10,1e-4,binZero,19,0.000195547
192,10,1e-4,binZero,20,0.000201178
192,10,1e-4,binZero,21,0.000195323
192,10,1e-4,binZero,22,0.000195675
192,10,1e-4,binZero,23,0.000199899
192,10,1e-4,binZero,24,0.000195707
192,10,1e-4,binCount,0,0.000952391
192,10,1e-4,binCount,1,0.00091892
192,10,1e-4,binCount,2,0.000916392
192,10,1e-4,binCount,3,0.000917416
192,10,1e-4,binCount,4,0.000917768
192,10,1e-4,binCount,5,0.000917672
192,10,1e-4,binCount,6,0.000915912
192,10,1e-4,binCount,7,0.000917352
192,10,1e-4,binCount,8,0.000917576
192,10,1e-4,binCount,9,0.00091508
192,10,1e-4,binCount,10,0.000917384
192,10,1e-4,binCount,11,0.000915528
192,10,1e-4,binCount,12,0.00091556
192,10,1e-4,binCount,13,0.000917576
192,10,1e-4,binCount,14,0.000918248
192,10,1e-4,binCount,15,0.000918984
192,10,1e-4,binCount,16,0.000917033
192,10,1e-4,binCount,17,0.000917448
192,10,1e-4,binCount,18,0.000917864
192,10,1e-4,binCount,19,0.000918696
192,10,1e-4,binCount,20,0.000917224
192,10,1e-4,binCount,21,0.000918312
192,10,1e-4,binCount,22,0.0009218
192,10,1e-4,binCount,23,0.000914376
192,10,1e-4,binCount,24,0.000920712
192,10,1e-4,binScan,0,0.030451811
192,10,1e-4,binScan,1,0.029767445
192,10,1e-4,binScan,2,0.029493756
192,10,1e-4,binScan,3,0.030287302
192,10,1e-4,binScan,4,0.029842195
192,10,1e-4,binScan,5,0.029831412
192,10,1e-4,binScan,6,0.029821779
192,10,1e-4,binScan,7,0.029679958
192,10,1e-4,binScan,8,0.029656312
192,10,1e-4,binScan,9,0.029673367
192,10,1e-4,binScan,10,0.029878161
192,10,1e-4,binScan,11,0.029976655
192,10,1e-4,binScan,12,0.030280391
192,10,1e-4,binScan,13,0.029874994
192,10,1e-4,binScan,14,0.030284838
192,10,1e-4,binScan,15,0.029883474
192,10,1e-4,binScan,16,0.029972624
192,10,1e-4,binScan,17,0.029636025
192,10,1e-4,binScan,18,0.02968671
192,10,1e-4,binScan,19,0.029833747
192,10,1e-4,binScan,20,0.029706967
192,10,1e-4,binScan,21,0.02978082
192,10,1e-4,binScan,22,0.029702038
192,10,1e-4,binScan,23,0.029689142
192,10,1e-4,binScan,24,0.029889425
192,10,1e-4,binPlacement,0,0.007298689
192,10,1e-4,binPlacement,1,0.007265537
192,10,1e-4,binPlacement,2,0.007279041
192,10,1e-4,binPlacement,3,0.00727261
192,10,1e-4,binPlacement,4,0.007283969
192,10,1e-4,binPlacement,5,0.007274913
192,10,1e-4,binPlacement,6,0.007280513
192,10,1e-4,binPlacement,7,0.007284674
192,10,1e-4,binPlacement,8,0.007281601
192,10,1e-4,binPlacement,9,0.007280514
192,10,1e-4,binPlacement,10,0.007283522
192,10,1e-4,binPlacement,11,0.007282881
192,10,1e-4,binPlacement,12,0.007280738
192,10,1e-4,binPlacement,13,0.007283585
192,10,1e-4,binPlacement,14,0.00727437
192,10,1e-4,binPlacement,15,0.007277953
192,10,1e-4,binPlacement,16,0.007279201
192,10,1e-4,binPlacement,17,0.007273121
192,10,1e-4,binPlacement,18,0.007262658
192,10,1e-4,binPlacement,19,0.007273635
192,10,1e-4,binPlacement,20,0.007277986
192,10,1e-4,binPlacement,21,0.007281761
192,10,1e-4,binPlacement,22,0.007277986
192,10,1e-4,binPlacement,23,0.007286305
192,10,1e-4,binPlacement,24,0.007274786
192,10,1e-4,accumulateHaloNUFFT1,0,0.000232506
192,10,1e-4,accumulateHaloNUFFT1,1,0.000200315
192,10,1e-4,accumulateHaloNUFFT1,2,0.000199643
192,10,1e-4,accumulateHaloNUFFT1,3,0.00019817
192,10,1e-4,accumulateHaloNUFFT1,4,0.000198299
192,10,1e-4,accumulateHaloNUFFT1,5,0.000201627
192,10,1e-4,accumulateHaloNUFFT1,6,0.000198619
192,10,1e-4,accumulateHaloNUFFT1,7,0.000196731
192,10,1e-4,accumulateHaloNUFFT1,8,0.000200091
192,10,1e-4,accumulateHaloNUFFT1,9,0.000198779
192,10,1e-4,accumulateHaloNUFFT1,10,0.000196186
192,10,1e-4,accumulateHaloNUFFT1,11,0.000197627
192,10,1e-4,accumulateHaloNUFFT1,12,0.000202523
192,10,1e-4,accumulateHaloNUFFT1,13,0.000198107
192,10,1e-4,accumulateHaloNUFFT1,14,0.000198171
192,10,1e-4,accumulateHaloNUFFT1,15,0.000198682
192,10,1e-4,accumulateHaloNUFFT1,16,0.000197339
192,10,1e-4,accumulateHaloNUFFT1,17,0.000197627
192,10,1e-4,accumulateHaloNUFFT1,18,0.000197051
192,10,1e-4,accumulateHaloNUFFT1,19,0.000197466
192,10,1e-4,accumulateHaloNUFFT1,20,0.000200539
192,10,1e-4,accumulateHaloNUFFT1,21,0.000194842
192,10,1e-4,accumulateHaloNUFFT1,22,0.000193018
192,10,1e-4,accumulateHaloNUFFT1,23,0.000195546
192,10,1e-4,accumulateHaloNUFFT1,24,0.000199323
192,10,1e-4,FFTNUFFT1,0,0.092241809
192,10,1e-4,FFTNUFFT1,1,0.005676747
192,10,1e-4,FFTNUFFT1,2,0.005596942
192,10,1e-4,FFTNUFFT1,3,0.005557327
192,10,1e-4,FFTNUFFT1,4,0.005586094
192,10,1e-4,FFTNUFFT1,5,0.005627596
192,10,1e-4,FFTNUFFT1,6,0.005613614
192,10,1e-4,FFTNUFFT1,7,0.005604109
192,10,1e-4,FFTNUFFT1,8,0.00557227
192,10,1e-4,FFTNUFFT1,9,0.005549679
192,10,1e-4,FFTNUFFT1,10,0.005562894
192,10,1e-4,FFTNUFFT1,11,0.005577166
192,10,1e-4,FFTNUFFT1,12,0.00557067
192,10,1e-4,FFTNUFFT1,13,0.005540943
192,10,1e-4,FFTNUFFT1,14,0.005571342
192,10,1e-4,FFTNUFFT1,15,0.00554744
192,10,1e-4,FFTNUFFT1,16,0.005564367
192,10,1e-4,FFTNUFFT1,17,0.00555179
192,10,1e-4,FFTNUFFT1,18,0.005560719
192,10,1e-4,FFTNUFFT1,19,0.00557403
192,10,1e-4,FFTNUFFT1,20,0.005572366
192,10,1e-4,FFTNUFFT1,21,0.005557167
192,10,1e-4,FFTNUFFT1,22,0.005543279
192,10,1e-4,FFTNUFFT1,23,0.00554168
192,10,1e-4,FFTNUFFT1,24,0.00551128
192,10,1e-4,TwiddleAdd,0,0.000586352
192,10,1e-4,TwiddleAdd,1,0.000642095
192,10,1e-4,TwiddleAdd,2,0.000551729
192,10,1e-4,TwiddleAdd,3,0.000633039
192,10,1e-4,TwiddleAdd,4,0.000552721
192,10,1e-4,TwiddleAdd,5,0.000630831
192,10,1e-4,TwiddleAdd,6,0.000555986
192,10,1e-4,TwiddleAdd,7,0.000636975
192,10,1e-4,TwiddleAdd,8,0.000560754
192,10,1e-4,TwiddleAdd,9,0.000643183
192,10,1e-4,TwiddleAdd,10,0.000559346
192,10,1e-4,TwiddleAdd,11,0.000640047
192,10,1e-4,TwiddleAdd,12,0.000560177
192,10,1e-4,TwiddleAdd,13,0.000647727
192,10,1e-4,TwiddleAdd,14,0.000558161
192,10,1e-4,TwiddleAdd,15,0.000647119
192,10,1e-4,TwiddleAdd,16,0.000555025
192,10,1e-4,TwiddleAdd,17,0.000642415
192,10,1e-4,TwiddleAdd,18,0.000556337
192,10,1e-4,TwiddleAdd,19,0.000641904
192,10,1e-4,TwiddleAdd,20,0.000564177
192,10,1e-4,TwiddleAdd,21,0.000652079
192,10,1e-4,TwiddleAdd,22,0.000561074
192,10,1e-4,TwiddleAdd,23,0.000646863
192,10,1e-4,TwiddleAdd,24,0.000555121
192,10,1e-4,TwiddleAdd,25,0.000644303
192,10,1e-4,TwiddleAdd,26,0.000560433
192,10,1e-4,TwiddleAdd,27,0.000642511
192,10,1e-4,TwiddleAdd,28,0.000558801
192,10,1e-4,TwiddleAdd,29,0.000645359
192,10,1e-4,TwiddleAdd,30,0.000558866
192,10,1e-4,TwiddleAdd,31,0.000647567
192,10,1e-4,TwiddleAdd,32,0.000560113
192,10,1e-4,TwiddleAdd,33,0.000643919
192,10,1e-4,TwiddleAdd,34,0.000561362
192,10,1e-4,TwiddleAdd,35,0.0006436
192,10,1e-4,TwiddleAdd,36,0.000559761
192,10,1e-4,TwiddleAdd,37,0.000642159
192,10,1e-4,TwiddleAdd,38,0.000556018
192,10,1e-4,TwiddleAdd,39,0.000638159
192,10,1e-4,TwiddleAdd,40,0.000557714
192,10,1e-4,TwiddleAdd,41,0.000642383
192,10,1e-4,TwiddleAdd,42,0.000563025
192,10,1e-4,TwiddleAdd,43,0.000643888
192,10,1e-4,TwiddleAdd,44,0.00056037
192,10,1e-4,TwiddleAdd,45,0.000644431
192,10,1e-4,TwiddleAdd,46,0.000561777
192,10,1e-4,TwiddleAdd,47,0.000648047
192,10,1e-4,TwiddleAdd,48,0.000559857
192,10,1e-4,TwiddleAdd,49,0.000646767
192,10,1e-4,prunedFFT,0,0.092229106
192,10,1e-4,prunedFFT,1,0.005672363
192,10,1e-4,prunedFFT,2,0.005591854
192,10,1e-4,prunedFFT,3,0.005552399
192,10,1e-4,prunedFFT,4,0.00558107
192,10,1e-4,prunedFFT,5,0.005622797
192,10,1e-4,prunedFFT,6,0.005609422
192,10,1e-4,prunedFFT,7,0.005599821
192,10,1e-4,prunedFFT,8,0.005567342
192,10,1e-4,prunedFFT,9,0.005544911
192,10,1e-4,prunedFFT,10,0.005558063
192,10,1e-4,prunedFFT,11,0.005557135
192,10,1e-4,prunedFFT,12,0.005565742
192,10,1e-4,prunedFFT,13,0.005535983
192,10,1e-4,prunedFFT,14,0.005566414
192,10,1e-4,prunedFFT,15,0.005542672
192,10,1e-4,prunedFFT,16,0.005559023
192,10,1e-4,prunedFFT,17,0.005546862
192,10,1e-4,prunedFFT,18,0.005555791
192,10,1e-4,prunedFFT,19,0.005569198
192,10,1e-4,prunedFFT,20,0.005567438
192,10,1e-4,prunedFFT,21,0.005552015
192,10,1e-4,prunedFFT,22,0.005538415
192,10,1e-4,prunedFFT,23,0.005536816
192,10,1e-4,prunedFFT,24,0.005506288
192,10,1e-4,subFFTs,0,0.087265396
192,10,1e-4,subFFTs,1,0.002239461
192,10,1e-4,subFFTs,2,0.002236902
192,10,1e-4,subFFTs,3,0.002186279
192,10,1e-4,subFFTs,4,0.00215812
192,10,1e-4,subFFTs,5,0.002186503
192,10,1e-4,subFFTs,6,0.002157511
192,10,1e-4,subFFTs,7,0.002137768
192,10,1e-4,subFFTs,8,0.002199686
192,10,1e-4,subFFTs,9,0.002115881
192,10,1e-4,subFFTs,10,0.002202086
192,10,1e-4,subFFTs,11,0.002157351
192,10,1e-4,subFFTs,12,0.002225574
192,10,1e-4,subFFTs,13,0.002112137
192,10,1e-4,subFFTs,14,0.002195526
192,10,1e-4,subFFTs,15,0.002136808
192,10,1e-4,subFFTs,16,0.0021746
192,10,1e-4,subFFTs,17,0.002134408
192,10,1e-4,subFFTs,18,0.002155496
192,10,1e-4,subFFTs,19,0.002128392
192,10,1e-4,subFFTs,20,0.002168359
192,10,1e-4,subFFTs,21,0.002109961
192,10,1e-4,subFFTs,22,0.002159655
192,10,1e-4,subFFTs,23,0.002126153
192,10,1e-4,subFFTs,24,0.002186919
192,10,1e-4,subFFTs,25,0.002115369
192,10,1e-4,subFFTs,26,0.002157
192,10,1e-4,subFFTs,27,0.002113545
192,10,1e-4,subFFTs,28,0.002185735
192,10,1e-4,subFFTs,29,0.002113128
192,10,1e-4,subFFTs,30,0.002175655
192,10,1e-4,subFFTs,31,0.002099018
192,10,1e-4,subFFTs,32,0.002175015
192,10,1e-4,subFFTs,33,0.002115593
192,10,1e-4,subFFTs,34,0.002184102
192,10,1e-4,subFFTs,35,0.002095369
192,10,1e-4,subFFTs,36,0.002177031
192,10,1e-4,subFFTs,37,0.002114633
192,10,1e-4,subFFTs,38,0.002195238
192,10,1e-4,subFFTs,39,0.002113064
192,10,1e-4,subFFTs,40,0.0021498
192,10,1e-4,subFFTs,41,0.002154503
192,10,1e-4,subFFTs,42,0.002185863
192,10,1e-4,subFFTs,43,0.002097065
192,10,1e-4,subFFTs,44,0.002161447
192,10,1e-4,subFFTs,45,0.002108681
192,10,1e-4,subFFTs,46,0.002147912
192,10,1e-4,subFFTs,47,0.002114601
192,10,1e-4,subFFTs,48,0.002137992
192,10,1e-4,subFFTs,49,0.002097833
192,10,1e-4,deconvolutionNUFFT1,0,0.000147036
192,10,1e-4,deconvolutionNUFFT1,1,0.000112509
192,10,1e-4,deconvolutionNUFFT1,2,0.000114429
192,10,1e-4,deconvolutionNUFFT1,3,0.000113757
192,10,1e-4,deconvolutionNUFFT1,4,0.000111165
192,10,1e-4,deconvolutionNUFFT1,5,0.000112445
192,10,1e-4,deconvolutionNUFFT1,6,0.000110462
192,10,1e-4,deconvolutionNUFFT1,7,0.000114237
192,10,1e-4,deconvolutionNUFFT1,8,0.000112541
192,10,1e-4,deconvolutionNUFFT1,9,0.000111421
192,10,1e-4,deconvolutionNUFFT1,10,0.000111166
192,10,1e-4,deconvolutionNUFFT1,11,0.000111645
192,10,1e-4,deconvolutionNUFFT1,12,0.000111965
192,10,1e-4,deconvolutionNUFFT1,13,0.000109565
192,10,1e-4,deconvolutionNUFFT1,14,0.000114429
192,10,1e-4,deconvolutionNUFFT1,15,0.00010915
192,10,1e-4,deconvolutionNUFFT1,16,0.000111486
192,10,1e-4,deconvolutionNUFFT1,17,0.000114237
192,10,1e-4,deconvolutionNUFFT1,18,0.000112221
192,10,1e-4,deconvolutionNUFFT1,19,0.000113565
192,10,1e-4,deconvolutionNUFFT1,20,0.000111229
192,10,1e-4,deconvolutionNUFFT1,21,0.000113533
192,10,1e-4,deconvolutionNUFFT1,22,0.000110461
192,10,1e-4,deconvolutionNUFFT1,23,0.000108989
192,10,1e-4,deconvolutionNUFFT1,24,0.000105629
192,10,1e-4,NativeNUFFT2,0,0.03261409
192,10,1e-4,NativeNUFFT2,1,0.025955545
192,10,1e-4,NativeNUFFT2,2,0.025923577
192,10,1e-4,NativeNUFFT2,3,0.026331887
192,10,1e-4,NativeNUFFT2,4,0.026276688
192,10,1e-4,NativeNUFFT2,5,0.026263601
192,10,1e-4,NativeNUFFT2,6,0.026160531
192,10,1e-4,NativeNUFFT2,7,0.026287696
192,10,1e-4,NativeNUFFT2,8,0.026229521
192,10,1e-4,NativeNUFFT2,9,0.026223665
192,10,1e-4,NativeNUFFT2,10,0.026367758
192,10,1e-4,NativeNUFFT2,11,0.026299055
192,10,1e-4,NativeNUFFT2,12,0.026226065
192,10,1e-4,NativeNUFFT2,13,0.026271921
192,10,1e-4,NativeNUFFT2,14,0.026208658
192,10,1e-4,NativeNUFFT2,15,0.026316751
192,10,1e-4,NativeNUFFT2,16,0.026295023
192,10,1e-4,NativeNUFFT2,17,0.026224626
192,10,1e-4,NativeNUFFT2,18,0.0262516
192,10,1e-4,NativeNUFFT2,19,0.026102805
192,10,1e-4,NativeNUFFT2,20,0.026224081
192,10,1e-4,NativeNUFFT2,21,0.026102164
192,10,1e-4,NativeNUFFT2,22,0.02616242
192,10,1e-4,NativeNUFFT2,23,0.026346318
192,10,1e-4,NativeNUFFT2,24,0.026169715
192,10,1e-4,PrecorrectionNUFFT2,0,0.0001543
192,10,1e-4,PrecorrectionNUFFT2,1,0.000123644
192,10,1e-4,PrecorrectionNUFFT2,2,0.000121597
192,10,1e-4,PrecorrectionNUFFT2,3,0.000126749
192,10,1e-4,PrecorrectionNUFFT2,4,0.000122333
192,10,1e-4,PrecorrectionNUFFT2,5,0.000124477
192,10,1e-4,PrecorrectionNUFFT2,6,0.000125597
192,10,1e-4,PrecorrectionNUFFT2,7,0.000125693
192,10,1e-4,PrecorrectionNUFFT2,8,0.000124316
192,10,1e-4,PrecorrectionNUFFT2,9,0.0001263
192,10,1e-4,PrecorrectionNUFFT2,10,0.000123612
192,10,1e-4,PrecorrectionNUFFT2,11,0.000125756
192,10,1e-4,PrecorrectionNUFFT2,12,0.000123293
192,10,1e-4,PrecorrectionNUFFT2,13,0.000126109
192,10,1e-4,PrecorrectionNUFFT2,14,0.000123933
192,10,1e-4,PrecorrectionNUFFT2,15,0.000125501
192,10,1e-4,PrecorrectionNUFFT2,16,0.000124828
192,10,1e-4,PrecorrectionNUFFT2,17,0.000126108
192,10,1e-4,PrecorrectionNUFFT2,18,0.000120765
192,10,1e-4,PrecorrectionNUFFT2,19,0.000121693
192,10,1e-4,PrecorrectionNUFFT2,20,0.000124924
192,10,1e-4,PrecorrectionNUFFT2,21,0.000123868
192,10,1e-4,PrecorrectionNUFFT2,22,0.000125597
192,10,1e-4,PrecorrectionNUFFT2,23,0.000126205
192,10,1e-4,PrecorrectionNUFFT2,24,0.000124861
192,10,1e-4,FFTNUFFT2,0,0.009833087
192,10,1e-4,FFTNUFFT2,1,0.00658818
192,10,1e-4,FFTNUFFT2,2,0.006598259
192,10,1e-4,FFTNUFFT2,3,0.006656818
192,10,1e-4,FFTNUFFT2,4,0.006606963
192,10,1e-4,FFTNUFFT2,5,0.006584467
192,10,1e-4,FFTNUFFT2,6,0.006593459
192,10,1e-4,FFTNUFFT2,7,0.0065917
192,10,1e-4,FFTNUFFT2,8,0.006613011
192,10,1e-4,FFTNUFFT2,9,0.00657538
192,10,1e-4,FFTNUFFT2,10,0.006642483
192,10,1e-4,FFTNUFFT2,11,0.006616915
192,10,1e-4,FFTNUFFT2,12,0.006531381
192,10,1e-4,FFTNUFFT2,13,0.006588116
192,10,1e-4,FFTNUFFT2,14,0.006578324
192,10,1e-4,FFTNUFFT2,15,0.006591123
192,10,1e-4,FFTNUFFT2,16,0.006601171
192,10,1e-4,FFTNUFFT2,17,0.006624531
192,10,1e-4,FFTNUFFT2,18,0.006634674
192,10,1e-4,FFTNUFFT2,19,0.006580308
192,10,1e-4,FFTNUFFT2,20,0.006554996
192,10,1e-4,FFTNUFFT2,21,0.006482262
192,10,1e-4,FFTNUFFT2,22,0.00657794
192,10,1e-4,FFTNUFFT2,23,0.006575315
192,10,1e-4,FFTNUFFT2,24,0.006547125
192,10,1e-4,prunedIFFT,0,0.009817503
192,10,1e-4,prunedIFFT,1,0.00658322
192,10,1e-4,prunedIFFT,2,0.006593395
192,10,1e-4,prunedIFFT,3,0.006652018
192,10,1e-4,prunedIFFT,4,0.006602067
192,10,1e-4,prunedIFFT,5,0.006579603
192,10,1e-4,prunedIFFT,6,0.006588723
192,10,1e-4,prunedIFFT,7,0.006586868
192,10,1e-4,prunedIFFT,8,0.006607763
192,10,1e-4,prunedIFFT,9,0.006570612
192,10,1e-4,prunedIFFT,10,0.006637811
192,10,1e-4,prunedIFFT,11,0.006612179
192,10,1e-4,prunedIFFT,12,0.006526645
192,10,1e-4,prunedIFFT,13,0.006583412
192,10,1e-4,prunedIFFT,14,0.00657346
192,10,1e-4,prunedIFFT,15,0.006586324
192,10,1e-4,prunedIFFT,16,0.006596307
192,10,1e-4,prunedIFFT,17,0.006619667
192,10,1e-4,prunedIFFT,18,0.006629842
192,10,1e-4,prunedIFFT,19,0.006575508
192,10,1e-4,prunedIFFT,20,0.006550132
192,10,1e-4,prunedIFFT,21,0.006477366
192,10,1e-4,prunedIFFT,22,0.006573076
192,10,1e-4,prunedIFFT,23,0.006570484
192,10,1e-4,prunedIFFT,24,0.006542293
192,10,1e-4,subIFFTs,0,0.003729982
192,10,1e-4,subIFFTs,1,0.002233094
192,10,1e-4,subIFFTs,2,0.002019691
192,10,1e-4,subIFFTs,3,0.002135912
192,10,1e-4,subIFFTs,4,0.002008939
192,10,1e-4,subIFFTs,5,0.00214564
192,10,1e-4,subIFFTs,6,0.002029483
192,10,1e-4,subIFFTs,7,0.002176519
192,10,1e-4,subIFFTs,8,0.002024235
192,10,1e-4,subIFFTs,9,0.002138535
192,10,1e-4,subIFFTs,10,0.002008043
192,10,1e-4,subIFFTs,11,0.002137736
192,10,1e-4,subIFFTs,12,0.002030347
192,10,1e-4,subIFFTs,13,0.002134248
192,10,1e-4,subIFFTs,14,0.002011148
192,10,1e-4,subIFFTs,15,0.002143208
192,10,1e-4,subIFFTs,16,0.002023947
192,10,1e-4,subIFFTs,17,0.002144488
192,10,1e-4,subIFFTs,18,0.00204753
192,10,1e-4,subIFFTs,19,0.002091529
192,10,1e-4,subIFFTs,20,0.002042506
192,10,1e-4,subIFFTs,21,0.002163176
192,10,1e-4,subIFFTs,22,0.002014955
192,10,1e-4,subIFFTs,23,0.002156328
192,10,1e-4,subIFFTs,24,0.001989388
192,10,1e-4,subIFFTs,25,0.002103785
192,10,1e-4,subIFFTs,26,0.001986572
192,10,1e-4,subIFFTs,27,0.002165864
192,10,1e-4,subIFFTs,28,0.002017195
192,10,1e-4,subIFFTs,29,0.002125321
192,10,1e-4,subIFFTs,30,0.002011979
192,10,1e-4,subIFFTs,31,0.002140264
192,10,1e-4,subIFFTs,32,0.002018379
192,10,1e-4,subIFFTs,33,0.002133992
192,10,1e-4,subIFFTs,34,0.002044331
192,10,1e-4,subIFFTs,35,0.002137608
192,10,1e-4,subIFFTs,36,0.00208241
192,10,1e-4,subIFFTs,37,0.00211076
192,10,1e-4,subIFFTs,38,0.002022123
192,10,1e-4,subIFFTs,39,0.002117352
192,10,1e-4,subIFFTs,40,0.002009355
192,10,1e-4,subIFFTs,41,0.002104553
192,10,1e-4,subIFFTs,42,0.001960717
192,10,1e-4,subIFFTs,43,0.002083593
192,10,1e-4,subIFFTs,44,0.002003596
192,10,1e-4,subIFFTs,45,0.002139848
192,10,1e-4,subIFFTs,46,0.002008171
192,10,1e-4,subIFFTs,47,0.002140136
192,10,1e-4,subIFFTs,48,0.002012811
192,10,1e-4,subIFFTs,49,0.002103113
192,10,1e-4,StridedWrite,0,0.000886664
192,10,1e-4,StridedWrite,1,0.000875689
192,10,1e-4,StridedWrite,2,0.000872361
192,10,1e-4,StridedWrite,3,0.000866729
